#time meanCourantNo maxCourantNo Ndt
11856 0.16082 0.233906 0.0894269
11864 0.160819 0.233908 0.0894329
11872 0.160818 0.23391 0.089439
11880 0.160818 0.233911 0.0894451
11888 0.160817 0.233912 0.0894511
11896 0.160817 0.233913 0.0894572
11904 0.160817 0.233913 0.0894632
11912 0.160817 0.233913 0.0894693
11920 0.160817 0.233913 0.0894753
11928 0.160817 0.233912 0.0894813
11936 0.160817 0.23391 0.0894873
11944 0.160818 0.233908 0.0894933
11952 0.160818 0.233906 0.0894993
11960 0.160819 0.233904 0.0895053
11968 0.160819 0.233901 0.0895113
11976 0.16082 0.233897 0.0895173
11984 0.16082 0.233894 0.0895233
11992 0.160821 0.23389 0.0895293
12000 0.160821 0.233885 0.0895353
12008 0.160822 0.233881 0.0895412
12016 0.160822 0.233876 0.0895472
12024 0.160823 0.233872 0.0895532
12032 0.160823 0.233867 0.0895592
12040 0.160823 0.233861 0.0895651
12048 0.160823 0.233856 0.0895711
12056 0.160823 0.233851 0.0895771
12064 0.160823 0.233845 0.089583
12072 0.160823 0.23384 0.089589
12080 0.160823 0.233835 0.089595
12088 0.160823 0.233829 0.0896009
12096 0.160822 0.233824 0.0896069
12104 0.160822 0.233819 0.0896128
12112 0.160821 0.233814 0.0896187
12120 0.160821 0.233809 0.0896247
12128 0.16082 0.233805 0.0896306
12136 0.16082 0.233801 0.0896365
12144 0.160819 0.233797 0.0896424
12152 0.160818 0.233793 0.0896483
12160 0.160818 0.23379 0.0896542
12168 0.160817 0.233788 0.0896601
12176 0.160816 0.233786 0.0896659
12184 0.160816 0.233785 0.0896718
12192 0.160815 0.233784 0.0896776
12200 0.160814 0.233784 0.0896835
12208 0.160814 0.233785 0.0896893
12216 0.160813 0.233787 0.0896951
12224 0.160813 0.233789 0.0897008
12232 0.160813 0.233793 0.0897066
12240 0.160812 0.233797 0.0897123
12248 0.160812 0.233802 0.0897181
12256 0.160812 0.233807 0.0897238
12264 0.160811 0.233814 0.0897295
12272 0.160811 0.233821 0.0897351
12280 0.160811 0.23383 0.0897408
12288 0.160811 0.233838 0.0897464
12296 0.160811 0.233848 0.0897521
12304 0.16081 0.233858 0.0897577
12312 0.16081 0.233868 0.0897633
12320 0.16081 0.233879 0.0897689
12328 0.16081 0.23389 0.0897745
12336 0.16081 0.233901 0.08978
12344 0.16081 0.233913 0.0897856
12352 0.16081 0.233924 0.0897911
12360 0.16081 0.233935 0.0897967
12368 0.16081 0.233946 0.0898022
12376 0.16081 0.233957 0.0898077
12384 0.16081 0.233967 0.0898132
12392 0.160811 0.233976 0.0898188
12400 0.160811 0.233985 0.0898243
12408 0.160811 0.233994 0.0898298
12416 0.160811 0.234001 0.0898353
12424 0.160811 0.234008 0.0898408
12432 0.160812 0.234013 0.0898463
12440 0.160812 0.234018 0.0898517
12448 0.160812 0.234022 0.0898572
12456 0.160813 0.234025 0.0898627
12464 0.160813 0.234027 0.0898682
12472 0.160813 0.234028 0.0898737
12480 0.160814 0.234027 0.0898791
12488 0.160814 0.234027 0.0898846
12496 0.160815 0.234025 0.08989
12504 0.160816 0.234022 0.0898955
12512 0.160816 0.234019 0.0899009
12520 0.160817 0.234015 0.0899063
12528 0.160818 0.234011 0.0899118
12536 0.160819 0.234007 0.0899172
12544 0.16082 0.234002 0.0899225
12552 0.160821 0.233997 0.0899279
12560 0.160822 0.233992 0.0899333
12568 0.160824 0.233987 0.0899386
12576 0.160825 0.233982 0.0899443
12584 0.160826 0.233978 0.0899503
12592 0.160828 0.233973 0.0899563
12600 0.16083 0.23397 0.0899623
12608 0.160832 0.233966 0.0899682
12616 0.160833 0.233963 0.0899741
12624 0.160835 0.233961 0.08998
12632 0.160838 0.233959 0.0899859
12640 0.16084 0.233958 0.0899918
12648 0.160842 0.233958 0.0899976
12656 0.160844 0.233958 0.0900034
12664 0.160847 0.233958 0.0900092
12672 0.160849 0.233959 0.090015
12680 0.160852 0.23396 0.0900208
12688 0.160854 0.233962 0.0900266
12696 0.160857 0.233964 0.0900324
12704 0.16086 0.233966 0.0900382
12712 0.160863 0.233969 0.0900439
12720 0.160866 0.233971 0.0900497
12728 0.160869 0.233974 0.0900554
12736 0.160872 0.233976 0.0900612
12744 0.160875 0.233979 0.090067
12752 0.160878 0.233981 0.0900728
12760 0.16088 0.233983 0.0900785
12768 0.160883 0.233985 0.0900843
12776 0.160886 0.233987 0.0900901
12784 0.160889 0.233988 0.0900959
12792 0.160891 0.233989 0.0901016
12800 0.160894 0.23399 0.0901074
12808 0.160896 0.233991 0.0901132
12816 0.160898 0.233991 0.090119
12824 0.1609 0.233991 0.0901248
12832 0.160902 0.233992 0.0901306
12840 0.160904 0.233992 0.0901364
12848 0.160906 0.233992 0.0901421
12856 0.160907 0.233992 0.0901479
12864 0.160908 0.233993 0.0901537
12872 0.160909 0.233993 0.0901594
12880 0.16091 0.233994 0.0901652
12888 0.160911 0.233995 0.0901709
12896 0.160911 0.233996 0.0901767
12904 0.160911 0.233998 0.0901824
12912 0.160912 0.234 0.0901881
12920 0.160912 0.234002 0.0901938
12928 0.160911 0.234005 0.0901994
12936 0.160911 0.234009 0.0902051
12944 0.160911 0.234013 0.0902107
12952 0.16091 0.234017 0.0902164
12960 0.16091 0.234022 0.090222
12968 0.160909 0.234027 0.0902276
12976 0.160908 0.234033 0.0902332
12984 0.160907 0.234039 0.0902388
12992 0.160907 0.234045 0.0902443
13000 0.160906 0.234052 0.0902499
13008 0.160905 0.234059 0.0902554
13016 0.160905 0.234067 0.090261
13024 0.160904 0.234074 0.0902665
13032 0.160903 0.234082 0.0902721
13040 0.160903 0.23409 0.0902776
13048 0.160902 0.234097 0.0902832
13056 0.160902 0.234105 0.0902887
13064 0.160902 0.234113 0.0902942
13072 0.160902 0.234121 0.0902998
13080 0.160902 0.234129 0.0903053
13088 0.160902 0.234136 0.0903109
13096 0.160902 0.234143 0.0903164
13104 0.160902 0.23415 0.090322
13112 0.160902 0.234157 0.0903275
13120 0.160903 0.234163 0.0903331
13128 0.160903 0.234169 0.0903387
13136 0.160903 0.234175 0.0903443
13144 0.160904 0.23418 0.0903498
13152 0.160905 0.234184 0.0903554
13160 0.160905 0.234189 0.090361
13168 0.160906 0.234192 0.0903666
13176 0.160906 0.234195 0.0903722
13184 0.160907 0.234197 0.0903778
13192 0.160908 0.234198 0.0903834
13200 0.160908 0.234199 0.0903889
13208 0.160909 0.234199 0.0903945
13216 0.160909 0.234198 0.0904001
13224 0.16091 0.234197 0.0904056
13232 0.16091 0.234195 0.0904112
13240 0.160911 0.234192 0.0904167
13248 0.160911 0.234188 0.0904222
13256 0.160911 0.234183 0.0904277
13264 0.160912 0.234178 0.0904332
13272 0.160912 0.234172 0.0904387
13280 0.160912 0.234165 0.0904442
13288 0.160912 0.234158 0.0904496
13296 0.160912 0.23415 0.0904551
13304 0.160912 0.234141 0.0904605
13312 0.160912 0.234132 0.0904659
13320 0.160912 0.234122 0.0904713
13328 0.160912 0.234113 0.0904767
13336 0.160912 0.234103 0.090482
13344 0.160912 0.234092 0.0904874
13352 0.160912 0.234082 0.0904927
13360 0.160912 0.234072 0.090498
13368 0.160912 0.234061 0.0905033
13376 0.160912 0.234051 0.0905086
13384 0.160912 0.234042 0.0905139
13392 0.160912 0.234032 0.0905192
13400 0.160912 0.234023 0.0905244
13408 0.160912 0.234015 0.0905296
13416 0.160912 0.234007 0.0905349
13424 0.160912 0.234 0.0905401
13432 0.160912 0.233993 0.0905452
13440 0.160912 0.233988 0.0905504
13448 0.160912 0.233983 0.0905555
13456 0.160912 0.233979 0.0905607
13464 0.160912 0.233975 0.0905658
13472 0.160912 0.233973 0.0905709
13480 0.160912 0.233971 0.0905759
13488 0.160911 0.23397 0.090581
13496 0.160911 0.23397 0.090586
13504 0.160911 0.233971 0.090591
13512 0.16091 0.233972 0.090596
13520 0.16091 0.233974 0.090601
13528 0.160909 0.233977 0.0906059
13536 0.160908 0.23398 0.0906108
13544 0.160908 0.233984 0.0906157
13552 0.160907 0.233988 0.0906206
13560 0.160906 0.233992 0.0906255
13568 0.160905 0.233996 0.0906304
13576 0.160904 0.234001 0.0906352
13584 0.160903 0.234005 0.0906401
13592 0.160901 0.23401 0.0906449
13600 0.1609 0.234014 0.0906497
13608 0.160898 0.234018 0.0906546
13616 0.160897 0.234022 0.0906594
13624 0.160895 0.234026 0.0906642
13632 0.160893 0.234029 0.090669
13640 0.160891 0.234033 0.0906738
13648 0.16089 0.234035 0.0906787
13656 0.160888 0.234038 0.0906835
13664 0.160886 0.23404 0.0906883
13672 0.160883 0.234042 0.0906932
13680 0.160881 0.234043 0.090698
13688 0.160879 0.234044 0.0907029
13696 0.160877 0.234045 0.0907077
13704 0.160875 0.234046 0.0907126
13712 0.160872 0.234046 0.0907175
13720 0.16087 0.234047 0.0907223
13728 0.160868 0.234047 0.0907272
13736 0.160866 0.234048 0.0907321
13744 0.160863 0.234048 0.0907369
13752 0.160861 0.234048 0.0907418
13760 0.160859 0.234049 0.0907466
13768 0.160857 0.23405 0.0907515
13776 0.160855 0.23405 0.0907563
13784 0.160853 0.234051 0.0907611
13792 0.160851 0.234053 0.0907658
13800 0.160849 0.234054 0.0907706
13808 0.160847 0.234056 0.0907753
13816 0.160845 0.234057 0.09078
13824 0.160844 0.234059 0.0907847
13832 0.160842 0.234061 0.0907893
13840 0.160841 0.234063 0.0907939
13848 0.16084 0.234065 0.0907985
13856 0.160839 0.234067 0.0908031
13864 0.160838 0.23407 0.0908076
13872 0.160837 0.234072 0.0908121
13880 0.160836 0.234074 0.0908166
13888 0.160835 0.234075 0.090821
13896 0.160835 0.234077 0.0908255
13904 0.160835 0.234078 0.0908299
13912 0.160834 0.23408 0.0908343
13920 0.160834 0.234081 0.0908387
13928 0.160834 0.234081 0.0908431
13936 0.160834 0.234081 0.0908475
13944 0.160834 0.234081 0.0908519
13952 0.160835 0.234081 0.0908563
13960 0.160835 0.23408 0.0908607
13968 0.160836 0.234079 0.0908652
13976 0.160836 0.234077 0.0908696
13984 0.160837 0.234075 0.0908741
13992 0.160838 0.234073 0.0908785
14000 0.160839 0.23407 0.090883
14008 0.16084 0.234067 0.0908875
14016 0.160841 0.234063 0.090892
14024 0.160842 0.23406 0.0908966
14032 0.160843 0.234056 0.0909011
14040 0.160844 0.234051 0.0909056
14048 0.160845 0.234047 0.0909102
14056 0.160846 0.234042 0.0909148
14064 0.160846 0.234036 0.0909193
14072 0.160847 0.234031 0.0909239
14080 0.160848 0.234025 0.0909285
14088 0.160849 0.23402 0.090933
14096 0.160849 0.234014 0.0909376
14104 0.16085 0.234008 0.0909421
14112 0.160851 0.234002 0.0909466
14120 0.160851 0.233996 0.0909511
14128 0.160851 0.23399 0.0909556
14136 0.160852 0.233984 0.09096
14144 0.160852 0.233978 0.0909644
14152 0.160852 0.233973 0.0909689
14160 0.160852 0.233968 0.0909732
14168 0.160852 0.233963 0.0909776
14176 0.160852 0.233959 0.0909819
14184 0.160852 0.233956 0.0909862
14192 0.160852 0.233953 0.0909905
14200 0.160852 0.23395 0.0909948
14208 0.160852 0.233949 0.0909991
14216 0.160851 0.233948 0.0910033
14224 0.160851 0.233948 0.0910076
14232 0.160851 0.233949 0.0910118
14240 0.160851 0.233951 0.0910161
14248 0.160851 0.233954 0.0910203
14256 0.160851 0.233957 0.0910245
14264 0.160851 0.233962 0.0910288
14272 0.160851 0.233967 0.091033
14280 0.160851 0.233974 0.0910373
14288 0.160851 0.23398 0.0910416
14296 0.160851 0.233988 0.0910458
14304 0.160851 0.233996 0.0910501
14312 0.160851 0.234005 0.0910544
14320 0.160851 0.234014 0.0910587
14328 0.160851 0.234023 0.091063
14336 0.160852 0.234032 0.0910672
14344 0.160852 0.234041 0.0910715
14352 0.160852 0.234051 0.0910758
14360 0.160853 0.234059 0.0910801
14368 0.160853 0.234068 0.0910844
14376 0.160854 0.234076 0.0910886
14384 0.160854 0.234084 0.0910929
14392 0.160855 0.234091 0.0910971
14400 0.160855 0.234097 0.0911014
14408 0.160856 0.234103 0.0911056
14416 0.160857 0.234108 0.0911097
14424 0.160857 0.234112 0.0911139
14432 0.160858 0.234115 0.0911181
14440 0.160858 0.234117 0.0911222
14448 0.160859 0.234119 0.0911263
14456 0.16086 0.23412 0.0911305
14464 0.16086 0.234121 0.0911346
14472 0.160861 0.234121 0.0911387
14480 0.160862 0.23412 0.0911428
14488 0.160863 0.234119 0.0911469
14496 0.160863 0.234117 0.091151
14504 0.160864 0.234115 0.0911551
14512 0.160865 0.234113 0.0911592
14520 0.160866 0.234111 0.0911633
14528 0.160867 0.234109 0.0911675
14536 0.160868 0.234107 0.0911716
14544 0.160869 0.234105 0.0911758
14552 0.16087 0.234102 0.09118
14560 0.160871 0.2341 0.0911842
14568 0.160872 0.234098 0.0911884
14576 0.160873 0.234096 0.0911926
14584 0.160875 0.234094 0.0911968
14592 0.160876 0.234092 0.091201
14600 0.160878 0.234091 0.0912053
14608 0.160879 0.234089 0.0912095
14616 0.160881 0.234087 0.0912137
14624 0.160883 0.234085 0.0912179
14632 0.160885 0.234083 0.0912221
14640 0.160887 0.234082 0.0912263
14648 0.160889 0.23408 0.0912304
14656 0.160891 0.234078 0.0912345
14664 0.160894 0.234075 0.0912386
14672 0.160896 0.234073 0.0912426
14680 0.160898 0.234071 0.0912466
14688 0.160901 0.234068 0.0912505
14696 0.160904 0.234066 0.0912544
14704 0.160906 0.234063 0.0912582
14712 0.160909 0.23406 0.091262
14720 0.160912 0.234058 0.0912657
14728 0.160914 0.234055 0.0912694
14736 0.160917 0.234053 0.091273
14744 0.16092 0.234051 0.0912767
14752 0.160923 0.234049 0.0912802
14760 0.160925 0.234047 0.0912838
14768 0.160928 0.234046 0.0912873
14776 0.160931 0.234045 0.0912909
14784 0.160934 0.234044 0.0912944
14792 0.160936 0.234044 0.0912979
14800 0.160939 0.234045 0.0913015
14808 0.160942 0.234045 0.091305
14816 0.160944 0.234047 0.0913086
14824 0.160946 0.234048 0.0913122
14832 0.160949 0.23405 0.0913159
14840 0.160951 0.234053 0.0913196
14848 0.160953 0.234056 0.0913233
14856 0.160955 0.234059 0.0913271
14864 0.160957 0.234062 0.0913309
14872 0.160958 0.234066 0.0913347
14880 0.16096 0.234069 0.0913386
14888 0.160961 0.234073 0.0913426
14896 0.160963 0.234077 0.0913465
14904 0.160964 0.234081 0.0913505
14912 0.160965 0.234084 0.0913545
14920 0.160966 0.234088 0.0913585
14928 0.160966 0.234092 0.0913625
14936 0.160967 0.234095 0.0913666
14944 0.160967 0.234099 0.0913706
14952 0.160968 0.234102 0.0913746
14960 0.160968 0.234106 0.0913785
14968 0.160968 0.234109 0.0913824
14976 0.160968 0.234112 0.0913863
14984 0.160968 0.234115 0.0913902
14992 0.160968 0.234119 0.091394
15000 0.160968 0.234123 0.0913977
15008 0.160968 0.234126 0.0914014
15016 0.160968 0.23413 0.0914051
15024 0.160968 0.234135 0.0914087
15032 0.160968 0.234139 0.0914122
15040 0.160967 0.234144 0.0914157
15048 0.160967 0.23415 0.0914192
15056 0.160967 0.234156 0.0914226
15064 0.160967 0.234162 0.0914259
15072 0.160967 0.234169 0.0914293
15080 0.160967 0.234176 0.0914326
15088 0.160967 0.234184 0.091436
15096 0.160967 0.234192 0.0914393
15104 0.160967 0.2342 0.0914426
15112 0.160967 0.234209 0.0914459
15120 0.160967 0.234217 0.0914493
15128 0.160968 0.234226 0.0914527
15136 0.160968 0.234235 0.0914561
15144 0.160968 0.234244 0.0914595
15152 0.160969 0.234253 0.0914629
15160 0.160969 0.234261 0.0914664
15168 0.16097 0.23427 0.0914699
15176 0.16097 0.234277 0.0914735
15184 0.160971 0.234284 0.0914771
15192 0.160971 0.234291 0.0914807
15200 0.160972 0.234297 0.0914844
15208 0.160973 0.234301 0.091488
15216 0.160974 0.234305 0.0914917
15224 0.160974 0.234309 0.0914955
15232 0.160975 0.234311 0.0914992
15240 0.160976 0.234312 0.0915029
15248 0.160977 0.234312 0.0915066
15256 0.160978 0.234311 0.0915103
15264 0.160979 0.234309 0.091514
15272 0.160979 0.234307 0.0915177
15280 0.16098 0.234303 0.0915214
15288 0.160981 0.234298 0.091525
15296 0.160982 0.234293 0.0915286
15304 0.160983 0.234287 0.0915321
15312 0.160983 0.23428 0.0915357
15320 0.160984 0.234273 0.0915392
15328 0.160985 0.234265 0.0915426
15336 0.160985 0.234257 0.091546
15344 0.160986 0.234249 0.0915494
15352 0.160986 0.234241 0.0915528
15360 0.160987 0.234232 0.0915561
15368 0.160987 0.234224 0.0915594
15376 0.160988 0.234216 0.0915627
15384 0.160988 0.234208 0.0915659
15392 0.160988 0.2342 0.0915692
15400 0.160989 0.234193 0.0915724
15408 0.160989 0.234186 0.0915756
15416 0.160989 0.234179 0.0915788
15424 0.16099 0.234174 0.0915821
15432 0.16099 0.234168 0.0915853
15440 0.16099 0.234164 0.0915885
15448 0.160991 0.23416 0.0915917
15456 0.160991 0.234156 0.091595
15464 0.160991 0.234153 0.0915982
15472 0.160991 0.234151 0.0916015
15480 0.160992 0.234149 0.0916047
15488 0.160992 0.234148 0.091608
15496 0.160992 0.234147 0.0916113
15504 0.160992 0.234146 0.0916145
15512 0.160992 0.234146 0.0916178
15520 0.160992 0.234146 0.0916211
15528 0.160992 0.234147 0.0916243
15536 0.160992 0.234148 0.0916276
15544 0.160992 0.234149 0.0916308
15552 0.160992 0.23415 0.091634
15560 0.160992 0.234151 0.0916372
15568 0.160991 0.234152 0.0916403
15576 0.160991 0.234154 0.0916435
15584 0.160991 0.234155 0.0916466
15592 0.16099 0.234157 0.0916496
15600 0.16099 0.234158 0.0916527
15608 0.160989 0.234159 0.0916557
15616 0.160989 0.234161 0.0916587
15624 0.160988 0.234162 0.0916617
15632 0.160987 0.234164 0.0916646
15640 0.160986 0.234165 0.0916676
15648 0.160985 0.234167 0.0916705
15656 0.160984 0.234168 0.0916734
15664 0.160983 0.23417 0.0916763
15672 0.160982 0.234171 0.0916792
15680 0.160981 0.234173 0.0916821
15688 0.16098 0.234174 0.091685
15696 0.160978 0.234176 0.0916879
15704 0.160977 0.234178 0.0916908
15712 0.160976 0.234179 0.0916938
15720 0.160974 0.234181 0.0916967
15728 0.160973 0.234183 0.0916997
15736 0.160971 0.234184 0.0917027
15744 0.16097 0.234186 0.0917057
15752 0.160968 0.234188 0.0917088
15760 0.160967 0.234189 0.0917119
15768 0.160965 0.234191 0.091715
15776 0.160964 0.234192 0.0917181
15784 0.160962 0.234193 0.0917212
15792 0.160961 0.234194 0.0917243
15800 0.160959 0.234195 0.0917275
15808 0.160958 0.234195 0.0917306
15816 0.160957 0.234196 0.0917338
15824 0.160956 0.234196 0.0917369
15832 0.160954 0.234196 0.09174
15840 0.160953 0.234196 0.0917431
15848 0.160952 0.234195 0.0917461
15856 0.160952 0.234194 0.0917492
15864 0.160951 0.234193 0.0917522
15872 0.16095 0.234192 0.0917551
15880 0.16095 0.234191 0.091758
15888 0.160949 0.23419 0.0917609
15896 0.160949 0.234188 0.0917637
15904 0.160948 0.234187 0.0917665
15912 0.160948 0.234185 0.0917693
15920 0.160948 0.234184 0.091772
15928 0.160948 0.234182 0.0917747
15936 0.160949 0.234181 0.0917773
15944 0.160949 0.234179 0.09178
15952 0.160949 0.234178 0.0917826
15960 0.16095 0.234176 0.0917852
15968 0.160951 0.234175 0.0917878
15976 0.160951 0.234173 0.0917903
15984 0.160952 0.234172 0.0917929
15992 0.160953 0.23417 0.0917955
16000 0.160954 0.234169 0.0917982
16008 0.160955 0.234167 0.0918008
16016 0.160956 0.234166 0.0918035
16024 0.160957 0.234164 0.0918062
16032 0.160959 0.234162 0.0918089
16040 0.16096 0.23416 0.0918117
16048 0.160961 0.234158 0.0918145
16056 0.160962 0.234155 0.0918173
16064 0.160963 0.234153 0.0918202
16072 0.160965 0.23415 0.0918231
16080 0.160966 0.234146 0.091826
16088 0.160967 0.234143 0.0918289
16096 0.160968 0.234139 0.0918319
16104 0.160969 0.234135 0.0918349
16112 0.16097 0.23413 0.0918379
16120 0.160971 0.234126 0.0918409
16128 0.160972 0.234121 0.0918439
16136 0.160973 0.234116 0.0918469
16144 0.160974 0.234111 0.0918499
16152 0.160975 0.234106 0.0918528
16160 0.160976 0.234101 0.0918558
16168 0.160976 0.234096 0.0918587
16176 0.160977 0.234091 0.0918615
16184 0.160977 0.234087 0.0918644
16192 0.160978 0.234083 0.0918672
16200 0.160978 0.234079 0.0918699
16208 0.160979 0.234076 0.0918726
16216 0.160979 0.234074 0.0918753
16224 0.160979 0.234072 0.091878
16232 0.16098 0.234071 0.0918806
16240 0.16098 0.23407 0.0918832
16248 0.16098 0.23407 0.0918858
16256 0.16098 0.234071 0.0918883
16264 0.160981 0.234073 0.0918908
16272 0.160981 0.234076 0.0918934
16280 0.160981 0.234079 0.0918959
16288 0.160981 0.234084 0.0918984
16296 0.160982 0.234089 0.091901
16304 0.160982 0.234094 0.0919035
16312 0.160982 0.234101 0.0919061
16320 0.160983 0.234108 0.0919087
16328 0.160983 0.234115 0.0919113
16336 0.160984 0.234124 0.0919139
16344 0.160984 0.234132 0.0919166
16352 0.160985 0.234141 0.0919193
16360 0.160985 0.23415 0.091922
16368 0.160986 0.234159 0.0919247
16376 0.160986 0.234168 0.0919275
16384 0.160987 0.234177 0.0919303
16392 0.160988 0.234186 0.0919331
16400 0.160989 0.234194 0.0919359
16408 0.160989 0.234203 0.0919387
16416 0.16099 0.234211 0.0919415
16424 0.160991 0.234218 0.0919444
16432 0.160992 0.234226 0.0919472
16440 0.160992 0.234232 0.09195
16448 0.160993 0.234238 0.0919528
16456 0.160994 0.234244 0.0919556
16464 0.160995 0.234249 0.0919588
16472 0.160996 0.234253 0.0919621
16480 0.160997 0.234257 0.0919655
16488 0.160998 0.23426 0.0919688
16496 0.160999 0.234263 0.0919722
16504 0.161 0.234265 0.0919755
16512 0.161001 0.234266 0.0919788
16520 0.161002 0.234267 0.0919821
16528 0.161003 0.234268 0.0919854
16536 0.161004 0.234268 0.0919887
16544 0.161005 0.234268 0.091992
16552 0.161006 0.234268 0.0919953
16560 0.161007 0.234267 0.0919986
16568 0.161008 0.234266 0.0920019
16576 0.161009 0.234265 0.0920052
16584 0.161011 0.234263 0.0920085
16592 0.161012 0.234262 0.0920119
16600 0.161013 0.234261 0.0920152
16608 0.161015 0.234259 0.0920185
16616 0.161016 0.234257 0.0920219
16624 0.161018 0.234256 0.0920252
16632 0.161019 0.234254 0.0920285
16640 0.161021 0.234253 0.0920318
16648 0.161023 0.234251 0.0920351
16656 0.161025 0.23425 0.0920384
16664 0.161026 0.234248 0.0920416
16672 0.161028 0.234247 0.0920449
16680 0.16103 0.234246 0.0920481
16688 0.161032 0.234244 0.0920512
16696 0.161034 0.234243 0.0920544
16704 0.161037 0.234242 0.0920575
16712 0.161039 0.23424 0.0920606
16720 0.161041 0.234239 0.0920636
16728 0.161043 0.234238 0.0920666
16736 0.161046 0.234237 0.0920696
16744 0.161048 0.234236 0.0920725
16752 0.16105 0.234235 0.0920755
16760 0.161053 0.234234 0.0920784
16768 0.161055 0.234233 0.0920812
16776 0.161057 0.234233 0.0920841
16784 0.16106 0.234232 0.092087
16792 0.161062 0.234232 0.0920898
16800 0.161065 0.234231 0.0920926
16808 0.161067 0.234231 0.0920955
16816 0.161069 0.234231 0.0920983
16824 0.161071 0.234232 0.0921012
16832 0.161074 0.234232 0.0921041
16840 0.161076 0.234233 0.092107
16848 0.161078 0.234234 0.0921099
16856 0.16108 0.234235 0.0921129
16864 0.161082 0.234236 0.0921159
16872 0.161083 0.234237 0.0921189
16880 0.161085 0.234239 0.0921219
16888 0.161087 0.234241 0.092125
16896 0.161088 0.234243 0.0921281
16904 0.161089 0.234245 0.0921312
16912 0.161091 0.234248 0.0921343
16920 0.161092 0.23425 0.0921375
16928 0.161093 0.234253 0.0921406
16936 0.161094 0.234256 0.0921438
16944 0.161095 0.234258 0.092147
16952 0.161095 0.234261 0.0921501
16960 0.161096 0.234264 0.0921532
16968 0.161096 0.234267 0.0921564
16976 0.161097 0.23427 0.0921594
16984 0.161097 0.234273 0.0921625
16992 0.161097 0.234276 0.0921655
17000 0.161097 0.234279 0.0921685
17008 0.161097 0.234282 0.0921715
17016 0.161097 0.234285 0.0921744
17024 0.161097 0.234288 0.0921773
17032 0.161097 0.234292 0.0921802
17040 0.161097 0.234295 0.092183
17048 0.161096 0.234299 0.0921857
17056 0.161096 0.234302 0.0921885
17064 0.161096 0.234306 0.0921912
17072 0.161096 0.23431 0.0921939
17080 0.161095 0.234314 0.0921965
17088 0.161095 0.234318 0.0921992
17096 0.161095 0.234323 0.0922018
17104 0.161094 0.234328 0.0922045
17112 0.161094 0.234333 0.0922071
17120 0.161094 0.234338 0.0922098
17128 0.161094 0.234343 0.0922124
17136 0.161094 0.234348 0.0922151
17144 0.161093 0.234354 0.0922178
17152 0.161093 0.234359 0.0922206
17160 0.161093 0.234365 0.0922234
17168 0.161094 0.23437 0.0922262
17176 0.161094 0.234376 0.092229
17184 0.161094 0.234381 0.0922319
17192 0.161094 0.234386 0.0922348
17200 0.161094 0.234391 0.0922378
17208 0.161094 0.234396 0.0922408
17216 0.161095 0.2344 0.0922438
17224 0.161095 0.234403 0.0922468
17232 0.161096 0.234407 0.0922499
17240 0.161096 0.234409 0.0922529
17248 0.161096 0.234411 0.092256
17256 0.161097 0.234413 0.0922591
17264 0.161097 0.234413 0.0922622
17272 0.161098 0.234413 0.0922653
17280 0.161098 0.234412 0.0922683
17288 0.161099 0.234411 0.0922714
17296 0.161099 0.234409 0.0922744
17304 0.161099 0.234406 0.0922774
17312 0.1611 0.234402 0.0922803
17320 0.1611 0.234398 0.0922833
17328 0.1611 0.234393 0.0922862
17336 0.161101 0.234387 0.092289
17344 0.161101 0.234381 0.0922919
17352 0.161101 0.234374 0.0922947
17360 0.161102 0.234367 0.0922974
17368 0.161102 0.23436 0.0923002
17376 0.161102 0.234352 0.0923029
17384 0.161102 0.234344 0.0923056
17392 0.161102 0.234336 0.0923083
17400 0.161102 0.234328 0.092311
17408 0.161102 0.23432 0.0923136
17416 0.161102 0.234313 0.0923163
17424 0.161102 0.234305 0.0923189
17432 0.161102 0.234298 0.0923215
17440 0.161102 0.23429 0.0923242
17448 0.161102 0.234284 0.0923269
17456 0.161101 0.234277 0.0923295
17464 0.161101 0.234271 0.0923322
17472 0.161101 0.234266 0.0923349
17480 0.161101 0.234261 0.0923376
17488 0.161101 0.234256 0.0923404
17496 0.1611 0.234252 0.0923431
17504 0.1611 0.234249 0.0923459
17512 0.1611 0.234246 0.0923486
17520 0.161099 0.234244 0.0923514
17528 0.161099 0.234242 0.0923542
17536 0.161099 0.23424 0.092357
17544 0.161098 0.234239 0.0923598
17552 0.161098 0.234239 0.0923625
17560 0.161097 0.234239 0.0923653
17568 0.161097 0.234239 0.0923681
17576 0.161096 0.234239 0.0923709
17584 0.161095 0.23424 0.0923736
17592 0.161095 0.234241 0.0923763
17600 0.161094 0.234242 0.0923791
17608 0.161093 0.234244 0.0923818
17616 0.161092 0.234245 0.0923844
17624 0.161092 0.234247 0.0923871
17632 0.161091 0.234249 0.0923898
17640 0.16109 0.234251 0.0923924
17648 0.161089 0.234252 0.092395
17656 0.161088 0.234254 0.0923976
17664 0.161086 0.234256 0.0924002
17672 0.161085 0.234258 0.0924028
17680 0.161084 0.23426 0.0924054
17688 0.161083 0.234262 0.092408
17696 0.161081 0.234263 0.0924106
17704 0.16108 0.234265 0.0924132
17712 0.161078 0.234267 0.0924158
17720 0.161077 0.234269 0.0924184
17728 0.161075 0.23427 0.092421
17736 0.161074 0.234272 0.0924237
17744 0.161072 0.234273 0.0924264
17752 0.16107 0.234275 0.0924291
17760 0.161069 0.234276 0.0924318
